ID;Scrape ID;Host ID;Host Since;Host Response Rate;Host Listings Count;Host Total Listings Count;Neighbourhood Group Cleansed;City;State;Zipcode;Market;Smart Location;Country Code;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Amenities;Square Feet;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Minimum Nights;Maximum Nights;Availability 30;Availability 60;Availability 90;Availability 365;Number of Reviews;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;Calculated host listings count;Reviews per Month
15021813;20170407214119;81438899;2016-07-03;100.0;2.0;2.0;Carabanchel;Madrid;Comunidad de Madrid;28019;Madrid;Madrid, Spain;ES;40.39661183613122;-3.711327838385847;Loft;Entire home/apt;4;1.0;1.0;2.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Laptop friendly workspace,Private entrance;;36.0;;;;15.0;2;10;2;25;8;29;39;48;37;84.0;9.0;9.0;9.0;9.0;9.0;9.0;strict;2.0;5.47
15713297;20170407214119;21514948;2014-09-19;75.0;164.0;164.0;Chamberí;Madrid;Comunidad de Madrid;28010;Madrid;Madrid, Spain;ES;40.43391599623865;-3.702478013610575;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace;;130.0;;;200.0;40.0;2;10;2;1125;14;33;33;289;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;145.0;0.19
14950864;20170407214119;94027309;2016-09-07;97.0;4.0;4.0;Centro;Madrid;Comunidad de Madrid;28004;Madrid;Madrid, Spain;ES;40.421551631581;-3.7005909990154073;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;40.0;;;;10.0;1;0;2;1125;9;34;64;65;18;94.0;9.0;10.0;10.0;10.0;10.0;10.0;strict;4.0;2.78
13270355;20170407214119;74763325;2016-05-30;100.0;2.0;2.0;Centro;Madrid;Community of Madrid;;Madrid;Madrid, Spain;ES;40.41101601907548;-3.6996564909489136;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;TV,Cable TV,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Breakfast,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;;55.0;;;;;1;0;1;1125;1;6;17;256;72;88.0;9.0;8.0;10.0;10.0;9.0;9.0;flexible;2.0;7.63
1959002;20170407214119;3256859;2012-08-14;100.0;14.0;14.0;Centro;Madrid;Community of Madrid;28014;Madrid;Madrid, Spain;ES;40.41364007787354;-3.697922732962972;Apartment;Entire home/apt;6;2.0;2.0;4.0;Real Bed;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron;807.0;500.0;;;;;4;15;2;999;18;47;76;341;16;96.0;10.0;9.0;10.0;9.0;10.0;10.0;strict;8.0;0.47
17324816;20170407214119;114529065;2017-02-02;100.0;3.0;3.0;Chamberí;Madrid;Comunidad de Madrid;28010;Madrid;Madrid, Spain;ES;40.43604391719478;-3.696642714955018;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;Wireless Internet,Breakfast,Elevator in building,First aid kit,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;25.0;;;;;1;10;2;1125;16;16;16;275;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;3.0;2.0
11519895;20170407214119;3110928;2012-07-31;100.0;1.0;1.0;Centro;Madrid;Comunidad de Madrid;28005;Madrid;Madrid, Spain;ES;40.40851508454174;-3.710678170996144;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets live on this property,Dog(s),Buzzer/wireless intercom,Heating,Washer,Safety card,Fire extinguisher,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;30.0;;;;10.0;1;10;1;1125;7;37;67;342;3;100.0;10.0;9.0;10.0;10.0;10.0;9.0;flexible;1.0;0.28
4679555;20170304065726;10311860;2013-11-28;100.0;1.0;1.0;;London;Greater London;N7 9SJ;London;London, United Kingdom;GB;51.55409879627177;-0.1173791898149513;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;TV,Internet,Wireless Internet,Kitchen,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;;96.0;610.0;2100.0;150.0;35.0;2;20;3;1125;0;0;0;62;50;97.0;10.0;10.0;10.0;10.0;9.0;10.0;strict;1.0;2.1
5009543;20170407214119;3960473;2012-10-24;100.0;2.0;2.0;Centro;Madrid;Comunidad de Madrid;28004;Madrid;Madrid, Spain;ES;40.423147521685465;-3.702014506131054;Apartment;Entire home/apt;5;1.0;2.0;2.0;Real Bed;TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace;;59.0;500.0;;;14.0;2;8;3;21;0;0;0;0;7;100.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;2.0;0.32
17764134;20170407214119;118563251;2017-02-28;100.0;4.0;4.0;Centro;Madrid;Comunidad de Madrid;28012;Madrid;Madrid, Spain;ES;40.41178827218737;-3.698976367630805;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;Internet,Wireless Internet,Breakfast,Elevator in building,Washer,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace;;30.0;;;95.0;8.0;1;0;2;1125;16;44;74;146;0;;;;;;;;strict;3.0;
13536092;20170407214119;77846862;2016-06-15;83.0;1.0;1.0;Tetuán;Madrid;Comunidad de Madrid;28020;Madrid;Madrid, Spain;ES;40.4513085828436;-3.695359849736764;House;Entire home/apt;4;1.0;2.0;1.0;Couch;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Smoking allowed,Doorman,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Doorman Entry;;59.0;;;200.0;30.0;1;0;1;1125;14;39;39;39;6;77.0;8.0;7.0;9.0;9.0;10.0;8.0;moderate;1.0;0.81
13614692;20170407214119;78820426;2016-06-20;;1.0;1.0;Chamberí;Madrid;Comunidad de Madrid;28015;Madrid;Madrid, Spain;ES;40.43833296780801;-3.709491025276018;House;Private room;2;2.0;1.0;1.0;Real Bed;Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Essentials,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;18.0;;;;;1;0;1;1125;0;0;0;0;1;;;;;;;;flexible;1.0;0.1
13343704;20170407214119;5542111;2013-03-20;100.0;46.0;46.0;Centro;Madrid;Comunidad de Madrid;28004;Madrid;Madrid, Spain;ES;40.42134336740354;-3.702649568472744;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;TV,Internet,Wireless Internet,Air conditioning,Smoking allowed,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron;;28.0;;;;20.0;1;0;1;20;2;14;22;293;34;81.0;8.0;9.0;9.0;9.0;10.0;8.0;strict;46.0;3.46
12078264;20170407214119;4665245;2013-01-11;90.0;15.0;15.0;Centro;Madrid;Comunidad de Madrid;28012;Madrid;Madrid, Spain;ES;40.41259221871714;-3.700399652237613;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron;;60.0;;;200.0;;1;0;2;1125;0;0;0;0;0;;;;;;;;moderate;11.0;
6862740;20170407214119;5417866;2013-03-11;100.0;1.0;1.0;Ciudad Lineal;Madrid;Comunidad de Madrid;28027;Madrid;Madrid, Spain;ES;40.44143519194291;-3.6486984350618905;Apartment;Entire home/apt;3;1.0;2.0;2.0;Real Bed;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace;;46.0;260.0;870.0;;;1;0;29;150;0;1;1;81;22;93.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;1.0;1.03
6849957;20170407214119;35799378;2015-06-14;100.0;2.0;2.0;Carabanchel;Madrid;Comunidad de Madrid;28019;Madrid;Madrid, Spain;ES;40.38662519123172;-3.7193262128484665;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Shampoo;;16.0;;320.0;;;1;10;2;1125;9;9;9;281;10;92.0;9.0;10.0;10.0;10.0;8.0;9.0;strict;2.0;0.64
2087574;20170407214119;10654623;2013-12-16;100.0;3.0;3.0;Centro;Madrid;Community of Madrid;28005;Madrid;Madrid, Spain;ES;40.407349772328814;-3.7071826878481615;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;33.0;210.0;;;;1;10;3;30;8;25;49;324;165;95.0;9.0;9.0;10.0;10.0;9.0;9.0;moderate;3.0;4.29
15741706;20170407214119;101725333;2016-10-29;100.0;1.0;1.0;Salamanca;Madrid;Comunidad de Madrid;28001;Madrid;Madrid, Spain;ES;40.42824016020424;-3.67609711618805;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;Wireless Internet,Elevator in building,Heating,Essentials,Shampoo,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;25.0;;;;10.0;1;0;4;30;17;23;49;139;19;100.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;1.0;3.83
7015977;20170407214119;21137168;2014-09-09;100.0;4.0;4.0;Centro;Madrid;Comunidad de Madrid;28004;Madrid;Madrid, Spain;ES;40.42538614048267;-3.705807875730846;Apartment;Private room;2;1.0;2.0;1.0;Real Bed;Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private entrance;;39.0;;;;;1;0;5;300;7;9;29;280;10;80.0;9.0;9.0;9.0;9.0;9.0;8.0;strict;4.0;0.47
15815848;20170407214119;54744976;2016-01-15;100.0;3.0;3.0;Arganzuela;Madrid;Comunidad de Madrid;28045;Madrid;Madrid, Spain;ES;40.39709395601628;-3.694682121182379;Apartment;Private room;4;1.0;2.0;3.0;Real Bed;TV,Internet,Wireless Internet,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;65.0;;;;12.0;1;0;2;5;15;45;72;72;2;90.0;9.0;9.0;9.0;7.0;8.0;8.0;strict;3.0;1.43
17261361;20170407214119;116361333;2017-02-14;100.0;1.0;1.0;Centro;Madrid;Comunidad de Madrid;28015;Madrid;Madrid, Spain;ES;40.424163851719584;-3.710836267549806;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron;;100.0;;;;30.0;1;0;2;1125;0;6;13;73;0;;;;;;;;moderate;1.0;
15264717;20170407214119;45543320;2015-10-01;100.0;11.0;11.0;Centro;Madrid;Comunidad de Madrid;;Madrid;Madrid, Spain;ES;40.42128781839397;-3.707147242030916;Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Doorman,Breakfast,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox;;139.0;;;;25.0;2;15;1;1125;5;25;48;309;40;95.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;11.0;6.28
15420534;20170407214119;20098860;2014-08-16;100.0;1.0;1.0;Salamanca;Madrid;Comunidad de Madrid;28001;Madrid;Madrid, Spain;ES;40.43097245684535;-3.68647427259676;Condominium;Private room;2;1.0;1.0;1.0;Real Bed;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace;;35.0;;;;;1;10;2;1125;18;40;70;345;5;92.0;10.0;8.0;10.0;10.0;10.0;9.0;moderate;1.0;0.98
4564037;20170407214119;310537;2010-12-05;90.0;2.0;2.0;Hortaleza;Madrid;Community of Madrid;28050;Madrid;Madrid, Spain;ES;40.50750014762609;-3.6548503850293823;Bed & Breakfast;Private room;2;0.5;1.0;2.0;Real Bed;Wireless Internet,Air conditioning,Pool,Kitchen,Free parking on premises,Elevator in building,Washer,Laptop friendly workspace,translation missing: en.hosting_amenity_50;;21.0;;;100.0;20.0;1;6;2;1125;24;54;84;359;13;71.0;7.0;7.0;8.0;8.0;9.0;8.0;strict;2.0;0.45
5923739;20170407214119;30750005;2015-04-07;50.0;38.0;38.0;Centro;Madrid;Madrid;28013;Madrid;Madrid, Spain;ES;40.41954345771278;-3.701230573546018;Apartment;Private room;1;5.0;1.0;1.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;22.0;172.0;688.0;200.0;;1;0;4;1125;0;0;10;10;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;38.0;0.04
8467562;20170508215811;44592381;2015-09-19;90.0;1.0;1.0;;Bruxelles;Bruxelles;1000;Brussels;Bruxelles, Belgium;BE;50.84778969975491;4.346907670883622;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Safety card,Essentials,Shampoo,Hangers,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;37.0;;;94.0;10.0;1;10;2;1125;5;12;28;28;79;90.0;9.0;9.0;9.0;10.0;10.0;9.0;strict;1.0;4.21
9458997;20170315084710;8864750;2013-09-16;100.0;74.0;74.0;;Sant Joan;Illes Balears;07240;Mallorca Island;Sant Joan, Spain;ES;39.590642137059824;3.0539566620768013;House;Entire home/apt;5;1.0;2.0;3.0;Real Bed;TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free parking on premises,Family/kid friendly,Washer,Hangers,Hair dryer,Iron;;82.0;;;;;4;20;5;1125;4;11;12;31;0;;;;;;;;flexible;64.0;
3666486;20170407214119;18127673;2014-07-15;100.0;1.0;1.0;Salamanca;Madrid;Community of Madrid;28006;Madrid;Madrid, Spain;ES;40.430516662257496;-3.6780844570384255;Apartment;Entire home/apt;5;1.5;2.0;3.0;Real Bed;TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;;65.0;;;150.0;30.0;3;7;2;1125;4;20;38;98;109;92.0;10.0;9.0;9.0;9.0;10.0;9.0;strict;1.0;3.38
14276011;20170407214119;70516728;2016-05-05;100.0;1.0;1.0;Fuencarral - El Pardo;Madrid;Comunidad de Madrid;28035;Madrid;Madrid, Spain;ES;40.48450946529638;-3.734061765851798;Chalet;Private room;2;1.0;1.0;1.0;Real Bed;TV,Wireless Internet,Pool,Kitchen,Pets live on this property,Dog(s),Cat(s),Heating,Washer,First aid kit,Essentials,Lock on bedroom door,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;34.0;;;;;1;0;2;1125;12;21;29;289;9;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;1.0;1.33
537234;20170407214119;2638528;2012-06-14;0.0;2.0;2.0;Arganzuela;Madrid;Madrid;28045;Madrid;Madrid, Spain;ES;40.4011938411793;-3.6914066663785694;Apartment;Private room;1;1.5;1.0;1.0;Real Bed;TV,Wireless Internet,Wheelchair accessible,Doorman,Elevator in building,Heating,First aid kit;108.0;22.0;147.0;600.0;;;1;0;1;1125;0;0;7;130;7;93.0;9.0;9.0;9.0;10.0;9.0;8.0;moderate;2.0;0.12
4336193;20170404145355;18246526;2014-07-17;100.0;1.0;1.0;;Paris;Île-de-France;75016;Paris;Paris, France;FR;48.84378665593926;2.265273420292145;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;69.0;;;;20.0;2;0;2;21;22;47;75;166;51;94.0;10.0;9.0;10.0;10.0;10.0;9.0;moderate;1.0;1.78
934057;20170407214119;3926474;2012-10-20;100.0;10.0;10.0;Centro;Madrid;Community of Madrid;28012;Madrid;Madrid, Spain;ES;40.41267088993981;-3.704507059003129;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,translation missing: en.hosting_amenity_50;0.0;75.0;495.0;1650.0;80.0;40.0;2;9;3;1125;1;12;29;71;31;83.0;9.0;8.0;9.0;9.0;10.0;8.0;flexible;10.0;0.73
1266398;20170407214119;3338284;2012-08-22;100.0;2.0;2.0;Centro;Madrid;Community of Madrid;28012;Madrid;Madrid, Spain;ES;40.40951853354986;-3.7070898527507383;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Heating,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;;123.0;850.0;3500.0;400.0;;1;0;2;1125;0;0;8;268;10;94.0;10.0;9.0;10.0;10.0;10.0;10.0;moderate;2.0;0.45
9276697;20170407214119;48052297;2015-11-03;60.0;1.0;1.0;Arganzuela;Madrid;Community of Madrid;28005;Madrid;Madrid, Spain;ES;40.40467643168166;-3.704579979258692;Apartment;Entire home/apt;2;1.0;0.0;1.0;Pull-out Sofa;TV,Wireless Internet,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Washer,Safety card,Essentials,Shampoo,Hangers,Iron;;33.0;190.0;650.0;150.0;25.0;1;0;3;1000;0;0;0;250;25;87.0;9.0;9.0;10.0;10.0;10.0;9.0;strict;1.0;1.5
18053954;20170407214050;54310958;2016-01-12;99.0;207.0;207.0;Eixample;Barcelona;Catalunya;08021;Barcelona;Barcelona, Spain;ES;41.393135023313214;2.148453758931837;Condominium;Entire home/apt;4;1.0;1.0;1.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Heating,Essentials,Shampoo,Hangers;;160.0;;;;;1;0;2;1125;0;5;5;12;0;;;;;;;;flexible;92.0;
2965016;20170407214119;12028707;2014-02-07;100.0;6.0;6.0;Centro;Madrid;Community of Madrid;28012;Madrid;Madrid, Spain;ES;40.41242019704001;-3.707873449904831;Apartment;Entire home/apt;12;2.0;5.0;8.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;;300.0;;;;100.0;7;20;3;1125;8;23;45;135;24;93.0;9.0;9.0;9.0;9.0;10.0;9.0;strict;6.0;0.71
5458016;20170407214119;16859206;2014-06-16;100.0;6.0;6.0;Centro;Madrid;Comunidad de Madrid;28013;Madrid;Madrid, Spain;ES;40.42213465989518;-3.711338152021245;House;Private room;2;1.0;1.0;2.0;Real Bed;Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;;32.0;;;;14.0;1;15;1;99999;8;38;68;127;23;90.0;9.0;9.0;10.0;10.0;10.0;9.0;strict;6.0;0.9
1579108;20170407214119;6816328;2013-06-09;100.0;1.0;1.0;Centro;Madrid;Community of Madrid;28014;Madrid;Madrid, Spain;ES;40.42325793953176;-3.70627101203529;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;TV,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron;;68.0;445.0;1649.0;150.0;25.0;1;0;2;1125;14;37;64;339;11;93.0;9.0;9.0;10.0;9.0;10.0;9.0;flexible;1.0;0.48
14378396;20170407214119;88256983;2016-08-06;100.0;1.0;1.0;Arganzuela;Madrid;Comunidad de Madrid;28045;Madrid;Madrid, Spain;ES;40.39091160989936;-3.69600531167832;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;Wireless Internet,Kitchen,Smoking allowed,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Laptop friendly workspace;;19.0;;;;;1;10;1;1125;21;50;80;354;7;87.0;8.0;9.0;10.0;10.0;10.0;8.0;flexible;1.0;0.97
15294693;20170407214119;14648261;2014-04-23;100.0;1.0;1.0;Chamberí;Madrid;Comunidad de Madrid;28010;Madrid;Madrid, Spain;ES;40.43323536228418;-3.70188956337846;Other;Entire home/apt;3;1.0;1.0;2.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace;;80.0;;;;15.0;2;0;2;3;16;46;76;76;6;100.0;10.0;10.0;10.0;10.0;10.0;9.0;strict;1.0;1.07
17620102;20170407214119;119791928;2017-03-08;100.0;8.0;8.0;Centro;Madrid;Comunidad de Madrid;28013;Madrid;Madrid, Spain;ES;40.42210193718893;-3.710454098213666;Apartment;Entire home/apt;8;2.0;2.0;4.0;Real Bed;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Hair dryer;;120.0;;;;;2;25;2;1125;9;21;36;158;0;;;;;;;;moderate;6.0;
8399052;20170407214119;1732442;2012-02-10;100.0;12.0;12.0;Centro;Madrid;Comunidad de Madrid;28012;Madrid;Madrid, Spain;ES;40.41366547240817;-3.7046926688006487;Apartment;Entire home/apt;10;2.0;3.0;7.0;Real Bed;TV,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer;;76.0;;;300.0;50.0;1;24;2;1125;13;33;55;330;18;94.0;10.0;10.0;9.0;10.0;10.0;9.0;strict;12.0;1.09
14106300;20170407214119;24731996;2014-12-11;89.0;13.0;13.0;Chamberí;Madrid;Comunidad de Madrid;28015;Madrid;Madrid, Spain;ES;40.43569521664298;-3.70869264784238;Apartment;Entire home/apt;7;1.0;4.0;4.0;Real Bed;Wireless Internet,Kitchen,Elevator in building,Family/kid friendly,Washer,Essentials,Hangers;;75.0;;;100.0;;1;0;2;28;0;0;0;21;1;;;;;;;;flexible;9.0;0.14
10795300;20170407214119;21485458;2014-09-18;98.0;46.0;46.0;Latina;Madrid;Comunidad de Madrid;28011;Madrid;Madrid, Spain;ES;40.41434609801337;-3.725873724758772;Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;Kitchen,Pets allowed,Buzzer/wireless intercom,Washer;;48.0;;;150.0;90.0;4;5;3;1125;0;0;0;251;0;;;;;;;;moderate;44.0;
6244644;20170407214119;29023227;2015-03-09;;1.0;1.0;Chamartín;Madrid;Comunidad de Madrid;28016;Madrid;Madrid, Spain;ES;40.457791731009735;-3.673779509896064;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Doorman,Pets live on this property,Cat(s),Elevator in building,Buzzer/wireless intercom,Family/kid friendly,Essentials,Shampoo;;110.0;730.0;1600.0;200.0;60.0;1;0;3;1125;0;0;0;0;0;;;;;;;;strict;1.0;
17724359;20170407214119;31457094;2015-04-18;100.0;5.0;5.0;Centro;Madrid;Comunidad de Madrid;28012;Madrid;Madrid, Spain;ES;40.40891356567982;-3.6965076065831104;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;Wireless Internet,Kitchen,Heating,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;;39.0;;;300.0;35.0;1;5;4;1125;2;32;62;92;0;;;;;;;;strict;3.0;
6698120;20170407214119;1157199;2011-09-14;100.0;1.0;1.0;Carabanchel;Madrid;Comunidad de Madrid;28019;Madrid;Madrid, Spain;ES;40.39473684103728;-3.719246765648098;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Free parking on premises,Pets allowed,Doorman,Pets live on this property,Dog(s),Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Keypad;;45.0;300.0;;;;1;0;1;1125;17;47;77;352;14;98.0;10.0;10.0;10.0;10.0;9.0;10.0;flexible;1.0;0.66
9670083;20170407214119;48993418;2015-11-14;100.0;4.0;4.0;San Blas - Canillejas;Madrid;madrid;28037;Madrid;Madrid, Spain;ES;40.44012536879486;-3.624866678669721;Loft;Entire home/apt;3;1.0;0.0;1.0;Real Bed;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Elevator in building,Heating,Washer,Safety card,Fire extinguisher,Essentials,Hangers,Iron,Laptop friendly workspace;;43.0;;860.0;300.0;40.0;2;10;5;1125;4;4;15;106;5;92.0;10.0;10.0;10.0;10.0;9.0;10.0;strict;2.0;0.37
